,Unnamed: 0,id,title,month,year,adjusted_budget,director,actor1,actor2,actor3,original_language,production_companies,production_countries,runtime,popularity,vote_average,vote_count,adjusted_revenue,prod_company,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,high_prod,director_gender_1.0,director_gender_2.0,actor1_gender_1.0,actor1_gender_2.0,actor2_gender_1.0,actor2_gender_2.0,actor3_gender_1.0,actor3_gender_2.0,director_noms,director_wins,prev_yr_gross_per_movie,prod_company_dom_box_office,prod_company_dom_box_office_per_movie,star_power,R_rated,PG_rated,PG13_rated,G_rated
2263,2263,17450.0,Pennies from Heaven,12,1981,59324871.64,Herbert Ross,Steve Martin,Bernadette Peters,Jessica Harper,en,"[{'name': 'SLM Production Group', 'id': 396}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Hera Productions', 'id': 16192}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",108.0,8.031761,6.3,25.0,24731161.03,SLM Production Group,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,9,5,17074534.1615,0,0,93,0,0,0,0
2264,2264,47886.0,Pieces,8,1982,0.0,Juan Piquer Simón,Christopher George,Lynda Day George,Frank Braña,en,"[{'name': 'Almena Films', 'id': 4804}, {'name': 'Film Ventures International (FVI)', 'id': 4805}, {'name': 'Filmirage', 'id': 6082}, {'name': 'Montoro Productions Ltd.', 'id': 11480}, {'name': 'Fort Films', 'id': 22592}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'PR', 'name': 'Puerto Rico'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",85.0,3.896297,6.1,53.0,3043917.85,Almena Films,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,1,0,17144508.6705,0,0,68,0,0,0,0
2265,2265,41280.0,Private Lessons,8,1981,7550438.21,Alan Myerson,Sylvia Kristel,Howard Hesseman,Eric Brown,en,"[{'name': 'Jensen Farley Pictures', 'id': 4664}, {'name': 'Barry & Enright Productions', 'id': 11616}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",87.0,8.173864,6.3,23.0,70863559.18,Jensen Farley Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,3,0,17074534.1615,0,0,0,0,0,0,0
2266,2266,9645.0,Ghost Ship,10,2002,47695262.9,Steve Beck,Gabriel Byrne,Julianna Margulies,Desmond Harrington,en,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'NPV Entertainment', 'id': 172}, {'name': 'Dark Castle Entertainment', 'id': 1786}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Ghost Ship Films Pty. Ltd.', 'id': 53238}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",91.0,13.955376,5.3,540.0,93141876.75,Village Roadshow Pictures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,1,0,0,1,3,1,17453319.5021,0,0,0,1,0,0,0
2267,2267,9012.0,Jackass: The Movie,10,2002,6813608.99,Jeff Tremaine,Johnny Knoxville,Bam Margera,Steve-O,en,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'MTV Films', 'id': 746}, {'name': 'Dickhouse Productions', 'id': 6328}, {'name': 'Lynch Siderow Productions', 'id': 90661}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",87.0,14.095586,6.1,355.0,87598907.73,Paramount Pictures,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0,0,17453319.5021,9417295007,91430048,0,1,0,0,0
2268,2268,13098.0,Paid in Full,10,2002,0.0,Charles Stone III,Wood Harris,Cam'ron,Mekhi Phifer,en,"[{'name': 'Roc-a-fella Films', 'id': 4367}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Rat Entertainment', 'id': 12007}, {'name': 'Loud Films', 'id': 66002}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",93.0,3.928278,6.4,58.0,4211985.02,Roc-a-fella Films,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,5,0,17453319.5021,0,0,0,1,0,0,0
2269,2269,1360.0,Frida,8,2002,16352661.56,Julie Taymor,Salma Hayek,Alfred Molina,Mía Maestro,en,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Lions Gate Films', 'id': 35}, {'name': 'Ventanarosa Productions', 'id': 689}, {'name': 'Handprint Entertainment', 'id': 690}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",123.0,11.283472,7.3,397.0,76719157.66,Miramax Films,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,0,19,4,17453319.5021,365688790,30474065,119,1,0,0,0
2270,2270,13441.0,Roger Dodger,5,2002,0.0,Dylan Kidd,Campbell Scott,Jesse Eisenberg,Isabella Rossellini,en,"[{'name': 'Holedigger Films', 'id': 2757}, {'name': 'Roger Dodger LLC', 'id': 30639}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",106.0,3.529256,6.3,61.0,1718066.5,Holedigger Films,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,17,9,17453319.5021,0,0,0,1,0,0,0
2271,2271,12208.0,Casino Royale,4,1967,88128243.46,John Huston,David Niven,Peter Sellers,Ursula Andress,en,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Famous Artists Productions', 'id': 1482}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",131.0,13.300519,5.3,153.0,306574055.92,Columbia Pictures Corporation,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,94,39,0.0,0,0,0,0,0,0,0
2272,2272,1941.0,Exodus,3,1960,33130027.3,Otto Preminger,Paul Newman,Eva Marie Saint,Lee J. Cobb,en,"[{'name': 'Carlyle Productions', 'id': 799}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",208.0,7.819580999999999,6.9,39.0,180144523.43,Carlyle Productions,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1,1,0,0,1,24,3,0.0,0,0,0,0,0,0,0
2273,2273,8427.0,I Spy,10,2002,95390525.79,Betty Thomas,Eddie Murphy,Owen Wilson,Famke Janssen,en,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",97.0,10.404277,5.2,276.0,45734492.92,Columbia Pictures Corporation,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,1,1,0,21,8,17453319.5021,0,0,300,0,0,1,0
2274,2274,9021.0,The Santa Clause 2,10,2002,88576916.81,Michael Lembeck,Tim Allen,Elizabeth Mitchell,David Krumholtz,en,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Outlaw Productions', 'id': 889}, {'name': 'Boxing Cat Films', 'id': 12626}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",104.0,5.205729,5.5,303.0,235553364.81,Walt Disney Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,5,1,17453319.5021,13180557629,117683550,0,0,0,1,0
2275,2275,13526.0,The Weight of Water,9,2000,22775338.75,Kathryn Bigelow,Sean Penn,Catherine McCormack,Elizabeth Hurley,en,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'Miracle Pictures', 'id': 2760}, {'name': 'Palomar Pictures (II)', 'id': 11371}, {'name': 'Manifest Film Company', 'id': 20719}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",113.0,2.488424,5.6,33.0,155342.04,StudioCanal,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,0,125,74,16156182.2126,631315791,8417543,0,0,0,1,0
2276,2276,9280.0,Femme Fatale,11,2002,47695262.9,Brian De Palma,Rebecca Romijn,Antonio Banderas,Peter Coyote,en,"[{'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'Quinta Communications', 'id': 6370}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'FR', 'name': 'France'}]",114.0,6.426438,6.2,142.0,22946749.7,Epsilon Motion Pictures,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,1,0,1,32,10,17453319.5021,0,0,123,1,0,0,0
2277,2277,65.0,8 Mile,11,2002,55871593.68,Curtis Hanson,Eminem,Mekhi Phifer,Brittany Murphy,en,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Mikona Productions GmbH & Co. KG', 'id': 24}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",110.0,8.374355,6.8,1676.0,292985186.37,Imagine Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,59,38,17453319.5021,2558688676,59504387,0,1,0,0,0
2278,2278,10712.0,Far from Heaven,9,2002,18396744.26,Todd Haynes,Julianne Moore,Dennis Quaid,Dennis Haysbert,en,"[{'name': 'Clear Blue Sky Productions', 'id': 7449}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",107.0,10.107519,6.9,145.0,39556971.13,Clear Blue Sky Productions,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,134,50,17453319.5021,0,0,117,0,0,1,0
2279,2279,672.0,Harry Potter and the Chamber of Secrets,11,2002,136272179.71,Chris Columbus,Daniel Radcliffe,Rupert Grint,Emma Watson,en,"[{'name': '1492 Pictures', 'id': 436}, {'name': 'Heyday films', 'id': 437}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",161.0,29.741452,7.4,5966.0,1194682503.66,1492 Pictures,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,26,6,17453319.5021,2472444304,112383832,300,0,1,0,0
2280,2280,34341.0,Men with Brooms,9,2002,10220413.48,Paul Gross,Paul Gross,Molly Parker,Leslie Nielsen,en,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",102.0,1.418177,4.6,8.0,5785939.6,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,1,31,17,17453319.5021,0,0,0,1,0,0,0
2281,2281,13888.0,Return to the Blue Lagoon,8,1991,19797947.13,William A. Graham,Milla Jovovich,Brian Krause,Lisa Pelikan,en,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Price Entertainment', 'id': 23808}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",98.0,8.929393,5.2,156.0,5053613.19,Columbia Pictures Corporation,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,1,0,3,0,12248292.6829,0,0,0,0,0,1,0
2282,2282,10750.0,Toy Soldiers,4,1991,0.0,"Daniel Petrie, Jr.",Sean Astin,Wil Wheaton,George Perez,en,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Island World', 'id': 1595}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",112.0,12.698468,6.2,94.0,27130282.43,TriStar Pictures,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,4,0,12248292.6829,1643337362,45648260,0,1,0,0,0
2283,2283,47888.0,Rollover,10,1981,0.0,Alan J. Pakula,Jane Fonda,Kris Kristofferson,Hume Cronyn,en,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'IPC Films', 'id': 630}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",116.0,5.692818,5.7,8.0,27553363.83,Orion Pictures,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,1,0,1,23,11,17074534.1615,0,0,433,0,0,0,0
2284,2284,9538.0,Scanners,1,1981,11055998.81,David Cronenberg,Stephen Lack,Jennifer O'Neill,Michael Ironside,en,"[{'name': 'AVCO Embassy Pictures', 'id': 494}, {'name': 'Canadian Film Development Corporation (CFDC)', 'id': 4952}, {'name': 'Filmplan', 'id': 6160}, {'name': 'Victor Solnicki Productions', 'id': 6161}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",103.0,10.574039,6.5,248.0,38361284.9,AVCO Embassy Pictures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,1,1,0,0,1,126,64,17074534.1615,0,0,0,0,0,0,0
2285,2285,14664.0,Sharky's Machine,12,1981,0.0,Burt Reynolds,Burt Reynolds,Rachel Ward,Henry Silva,en,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Deliverance Productions', 'id': 11593}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",122.0,2.6333990000000003,6.1,31.0,96025664.17,Warner Bros.,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,1,0,0,1,57,31,17074534.1615,15272696394,82111270,262,0,0,0,0
2286,2286,47890.0,Sphinx,2,1981,37752191.04,Franklin J. Schaffner,Lesley-Anne Down,Frank Langella,Maurice Ronet,en,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'S & L Films', 'id': 78905}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",118.0,0.627368,5.7,3.0,1185321.72,Orion Pictures,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,1,0,1,10,6,17074534.1615,0,0,0,0,0,0,0
2287,2287,26325.0,"Tarzan, the Ape Man",8,1981,0.0,John Derek,Bo Derek,Richard Harris,John Phillip Law,en,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",[],107.0,2.081712,3.8,24.0,98601388.3,Metro-Goldwyn-Mayer (MGM),1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,8,5,17074534.1615,3174157864,62238389,91,0,0,0,0
2288,2288,11524.0,Thief,3,1981,0.0,Michael Mann,James Caan,Tuesday Weld,Willie Nelson,en,"[{'name': 'Mann/Caan Productions', 'id': 20042}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",122.0,10.480229,7.3,130.0,11595315.82,Mann/Caan Productions,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1,1,0,0,1,46,17,17074534.1615,0,0,73,0,0,0,0
2289,2289,109264.0,This Is Elvis,4,1981,13482925.37,Andrew Solt,Elvis Presley,David Scott,Paul Boensch III,en,[],[],144.0,0.303062,6.9,5.0,5470324.84,none,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,17074534.1615,0,0,0,0,0,0,0
2290,2290,36669.0,Die Another Day,11,2002,190781051.59,Lee Tamahori,Pierce Brosnan,Halle Berry,Rosamund Pike,en,"[{'name': 'Eon Productions', 'id': 7576}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",133.0,12.996474,5.8,1112.0,588656455.47,Eon Productions,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,1,0,1,0,14,11,17453319.5021,505407634,168469211,0,0,0,1,0
2291,2291,10426.0,Friday After Next,11,2002,27254435.94,Marcus Raboy,Ice Cube,Mike Epps,John Witherspoon,en,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",85.0,5.794821,6.0,103.0,45687748.84,New Line Cinema,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,0,17453319.5021,4483364687,60586009,117,1,0,0,0
2292,2292,8198.0,The Quiet American,11,2002,40881653.91,Phillip Noyce,Michael Caine,Brendan Fraser,Đỗ Thị Hải Yến,en,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Intermedia Films', 'id': 763}, {'name': 'Mirage Enterprises', 'id': 932}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",101.0,8.230447,6.5,82.0,37712131.99,Miramax Films,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,1,0,32,22,17453319.5021,365688790,30474065,214,1,0,0,0
2293,2293,13376.0,Eight Crazy Nights,11,2002,0.0,Seth Kearsley,Adam Sandler,Jackie Sandler,Kevin Nealon,en,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Meatball Animation', 'id': 51590}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",76.0,11.788185,5.3,100.0,32477927.11,Columbia Pictures,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,0,0,17453319.5021,14250727779,85847757,134,0,0,1,0
2294,2294,15074.0,Extreme Ops,11,2002,54508871.88,Christian Duguay,Devon Sawa,Bridgette Wilson,Rufus Sewell,en,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Extreme Productions', 'id': 16849}, {'name': 'ApolloMedia Distribution', 'id': 16850}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",93.0,2.947411,5.0,28.0,14934715.47,Paramount Pictures,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,14,7,17453319.5021,9417295007,91430048,0,0,0,1,0
2295,2295,2103.0,Solaris,11,2002,64047924.46,Steven Soderbergh,George Clooney,Natascha McElhone,Viola Davis,en,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Lightstorm Entertainment', 'id': 574}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",99.0,10.642824,5.9,378.0,40885412.3,Twentieth Century Fox Film Corporation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,96,27,17453319.5021,1593531455,54949360,295,0,0,1,0
2296,2296,9016.0,Treasure Planet,11,2002,190781051.59,Ron Clements,Joseph Gordon-Levitt,Brian Murray,David Hyde Pierce,en,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Feature Animation', 'id': 10217}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",95.0,16.141913,7.2,980.0,149324485.79,Walt Disney Pictures,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,24,8,17453319.5021,13180557629,117683550,0,0,1,0,0
2297,2297,13945.0,The Sword and the Sorcerer,4,1982,10160397.23,Albert Pyun,Lee Horsley,Richard Lynch,Kathleen Beller,en,"[{'name': 'Sorcerer Productions', 'id': 7229}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",100.0,3.5236370000000004,5.6,30.0,99326582.79,Sorcerer Productions,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,0,0,17144508.6705,0,0,0,0,1,0,0
