,director_gender_1.0,director_gender_2.0,actor1_gender_1.0,actor1_gender_2.0,actor2_gender_1.0,actor2_gender_2.0,actor3_gender_1.0,actor3_gender_2.0,director_noms,director_wins,prod_company_dom_box_office,prod_company_dom_box_office_per_movie,star_power
1640,0,1,1,0,0,1,1,0,5,1,13180557629,117683550,0
1641,0,1,0,1,1,0,0,1,31,14,835966117,18999229,100
1642,0,1,0,1,0,1,1,0,44,11,0,0,463
1643,0,1,0,1,0,1,1,0,1,0,4483364687,60586009,0
1644,0,1,0,1,1,0,0,1,5,3,0,0,0
1645,0,1,0,1,0,1,0,1,9,3,0,0,72
1646,0,1,0,1,0,0,0,1,4,0,0,0,143
1647,0,1,0,1,0,1,1,0,1,1,9417295007,91430048,403
1648,0,1,0,1,1,0,0,0,1,1,275408053,39344007,0
1649,0,1,0,1,0,1,0,1,1,1,0,0,163
1650,0,1,0,1,0,1,0,1,97,55,1593531455,54949360,283
1651,0,1,0,1,0,1,1,0,97,55,14174036096,80079299,429
1652,0,1,0,1,1,0,1,0,97,55,0,0,0
1653,0,1,0,1,0,1,1,0,28,14,14174036096,80079299,0
1654,0,1,0,1,0,1,0,1,17,8,0,0,0
1655,0,1,1,0,0,1,0,1,10,5,14250727779,85847757,288
1656,0,1,1,0,0,1,0,1,29,13,365688790,30474065,130
1657,0,1,0,1,0,1,1,0,1,0,1593531455,54949360,0
1658,0,1,0,1,0,1,1,0,2,0,13180557629,117683550,0
1659,1,0,1,0,0,1,1,0,11,6,9417295007,91430048,248
1660,0,1,0,1,0,1,0,1,94,39,124560618,62280309,0
1661,0,1,1,0,0,1,0,1,30,12,865770112,26235457,170
1662,0,1,0,1,0,1,0,1,52,24,0,0,130
1663,0,1,0,1,1,0,0,1,0,0,152215849,76107924,276
1664,0,1,1,0,0,1,1,0,51,17,0,0,0
1665,0,1,1,0,0,1,0,1,3,1,0,0,242
1666,0,0,0,1,0,1,0,1,330,105,14174036096,80079299,287
1667,0,0,0,1,0,1,0,1,4,1,0,0,0
1668,0,1,0,1,0,1,0,1,9,3,4483364687,60586009,111
1669,0,1,0,1,0,1,0,1,96,27,0,0,134
1670,0,0,0,1,0,1,0,1,8,3,498734069,71247724,173
1671,0,1,1,0,0,1,0,1,44,13,0,0,0
1672,0,1,1,0,0,0,0,0,94,39,14250727779,85847757,0
1673,0,1,1,0,1,0,0,1,9,5,0,0,0
1674,0,0,0,1,1,0,0,1,25,13,9417295007,91430048,73
1675,0,1,0,1,0,1,0,1,41,25,275408053,39344007,0
1676,0,1,0,1,0,1,1,0,6,1,0,0,66
1677,0,1,0,1,0,1,0,1,1,0,0,0,0
1678,0,1,0,1,1,0,0,1,7,1,0,0,0
1679,0,1,1,0,0,1,1,0,15,6,742916292,49527752,0
1680,0,1,0,1,0,1,1,0,18,6,0,0,0
1681,0,1,0,1,0,1,1,0,163,71,0,0,0
1682,0,1,1,0,0,1,1,0,16,5,3174157864,62238389,0
1683,0,1,1,0,0,1,0,1,3,1,1593531455,54949360,219
1684,0,1,0,1,1,0,1,0,6,4,3174157864,62238389,85
1685,1,0,1,0,1,0,1,0,4,1,4483364687,60586009,0
1686,0,1,1,0,0,1,0,1,6,3,0,0,105
1687,0,1,0,1,1,0,1,0,21,8,0,0,0
1688,0,1,0,1,0,1,1,0,0,0,0,0,151
1689,0,1,0,1,0,1,0,1,18,6,9417295007,91430048,331
1690,0,1,0,1,0,1,0,1,7,2,9417295007,91430048,191
1691,0,1,0,1,1,0,0,1,3,1,0,0,0
1692,0,1,0,1,0,1,0,1,0,0,0,0,0
1693,0,1,1,0,0,1,0,1,26,11,3174157864,62238389,0
1694,0,1,0,1,0,1,0,1,6,4,15272696394,82111270,0
1695,0,1,0,1,1,0,0,0,13,7,0,0,239
1696,0,1,0,1,0,1,1,0,331,168,5320112959,98520610,0
1697,0,0,0,1,0,0,0,1,0,0,3981162822,72384778,0
1698,0,1,0,1,1,0,0,0,30,12,0,0,0
1699,0,1,0,1,1,0,0,0,85,47,1643337362,45648260,0
1700,0,1,0,1,0,1,0,1,1,1,9417295007,91430048,119
1701,0,1,1,0,1,0,0,0,17,10,0,0,0
1702,0,0,0,1,0,1,1,0,0,0,0,0,0
1703,0,1,0,1,0,1,1,0,25,14,5320112959,98520610,67
1704,1,0,0,1,0,1,1,0,22,7,14250727779,85847757,0
1705,0,1,1,0,0,1,0,1,30,13,14174036096,80079299,0
1706,0,1,0,1,0,1,0,1,4,0,14250727779,85847757,0
1707,0,0,0,1,1,0,0,1,2,0,1593531455,54949360,157
1708,0,0,0,1,0,1,1,0,2,0,1643337362,45648260,0
1709,0,1,0,1,0,1,0,1,18,9,15272696394,82111270,91
1710,1,0,1,0,1,0,0,1,1,1,0,0,243
1711,0,1,0,1,1,0,1,0,4,3,0,0,157
1712,0,1,0,1,0,1,1,0,3,1,0,0,0
1713,0,1,0,1,0,1,0,1,2,2,1643337362,45648260,0
1714,0,0,0,1,0,1,1,0,1,0,0,0,0
1715,0,1,1,0,0,1,1,0,0,0,0,0,0
1716,0,1,0,1,1,0,0,1,120,37,14174036096,80079299,124
1717,0,1,0,1,0,1,0,1,5,1,0,0,0
1718,0,1,0,1,0,1,0,0,0,0,0,0,0
1719,0,1,0,1,1,0,0,1,0,0,0,0,245
1720,0,1,0,1,1,0,0,1,23,8,1593531455,54949360,119
1721,0,1,0,1,0,1,1,0,1,0,0,0,128
1722,0,1,0,1,1,0,0,1,21,9,152215849,76107924,465
1723,0,1,0,1,1,0,0,1,5,2,4483364687,60586009,190
1724,0,1,0,1,0,1,1,0,20,9,0,0,0
1725,0,1,1,0,1,0,0,1,3,1,0,0,0
1726,0,1,0,0,1,0,1,0,0,0,0,0,0
1727,0,1,0,1,0,1,1,0,1,1,0,0,119
1728,0,1,0,1,0,1,1,0,0,0,0,0,0
1729,0,1,0,1,1,0,0,0,41,10,275408053,39344007,0
1730,0,0,0,1,0,1,0,1,5,2,0,0,0
1731,0,1,0,1,0,1,1,0,2,0,0,0,0
1732,0,1,0,1,0,1,0,0,1,0,0,0,0
1733,0,1,0,1,0,1,1,0,57,31,275408053,39344007,0
1734,0,0,0,1,0,0,1,0,7,4,3174157864,62238389,0
1735,0,1,0,1,0,1,0,1,59,38,0,0,0
1736,0,1,1,0,1,0,1,0,7,2,0,0,232
1737,0,1,0,1,0,1,1,0,0,0,0,0,0
1738,0,1,0,1,1,0,0,1,46,17,0,0,0
1739,0,1,1,0,0,1,0,1,21,8,0,0,99
1740,0,1,0,1,0,0,0,1,5,2,0,0,0
1741,0,1,0,0,1,0,0,1,2,0,1643337362,45648260,0
1742,0,0,0,1,0,1,0,1,4,1,1593531455,54949360,0
1743,0,1,0,1,0,1,0,1,13,4,9417295007,91430048,0
1744,0,0,0,1,0,1,0,1,2,1,0,0,0
1745,0,1,0,1,1,0,0,1,19,16,9417295007,91430048,93
1746,0,1,0,1,0,1,0,1,3,1,0,0,0
1747,0,1,0,1,1,0,0,1,244,103,2675183670,55732993,175
1748,0,1,1,0,0,1,0,1,45,25,588726176,29436308,121
1749,0,1,0,1,1,0,0,1,1,1,14250727779,85847757,92
1750,0,1,0,1,0,1,1,0,47,19,14250727779,85847757,0
1751,0,1,0,1,1,0,0,1,14,11,9417295007,91430048,0
1752,0,1,0,1,1,0,0,1,6,2,4483364687,60586009,151
1753,0,1,0,1,0,0,0,1,2,2,0,0,0
1754,1,0,1,0,0,1,0,1,6,1,365688790,30474065,85
1755,1,0,0,1,1,0,0,1,1,1,14250727779,85847757,0
1756,0,1,0,1,0,1,0,1,17,7,0,0,0
1757,0,0,0,1,1,0,0,1,7,4,0,0,0
1758,0,1,0,1,0,1,1,0,32,10,14174036096,80079299,168
1759,0,1,0,1,0,1,0,1,15,3,0,0,0
1760,0,1,0,1,1,0,1,0,16,12,4483364687,60586009,0
1761,0,1,0,1,1,0,0,1,3,1,14174036096,80079299,212
1762,0,1,1,0,0,1,0,0,42,19,1593531455,54949360,0
1763,0,1,0,1,1,0,1,0,16,5,0,0,0
1764,0,1,0,1,1,0,1,0,15,7,15272696394,82111270,90
1765,0,1,0,1,1,0,0,1,6,4,0,0,0
1766,0,1,0,0,0,1,0,1,15,5,0,0,202
1767,0,1,1,0,0,1,0,1,16,3,1593531455,54949360,0
1768,0,1,0,1,1,0,0,0,37,20,9417295007,91430048,0
1769,0,1,1,0,0,1,0,1,0,0,9417295007,91430048,0
1770,0,1,0,1,0,1,1,0,52,31,0,0,0
1771,0,0,1,0,0,0,1,0,26,26,0,0,0
1772,0,0,1,0,0,1,0,1,9,4,0,0,105
1773,0,1,0,1,0,1,1,0,25,7,152215849,76107924,665
1774,0,1,1,0,0,1,0,1,72,31,0,0,215
1775,0,1,0,1,0,1,1,0,16,8,529383932,105876786,234
1776,0,1,1,0,0,1,1,0,1,0,1593531455,54949360,0
1777,0,1,1,0,1,0,0,1,53,26,14250727779,85847757,169
1778,0,1,0,1,0,1,0,1,5,0,14250727779,85847757,100
1779,0,1,0,1,0,1,1,0,0,0,0,0,98
1780,0,1,0,1,0,1,0,1,19,5,0,0,0
1781,0,0,0,1,0,1,0,1,12,4,15272696394,82111270,0
1782,0,1,1,0,0,1,0,1,16,5,1643337362,45648260,151
1783,0,1,0,1,0,1,1,0,48,12,0,0,0
1784,0,1,0,1,0,1,0,1,59,34,1593531455,54949360,0
1785,0,1,0,1,0,1,0,1,14,4,1593531455,54949360,0
1786,0,1,0,1,0,0,0,1,4,3,1764350680,50410019,0
1787,0,1,0,1,0,1,0,1,8,8,0,0,0
1788,0,1,0,1,1,0,0,1,19,7,152215849,76107924,0
1789,0,1,0,1,0,1,1,0,4,3,0,0,291
1790,0,1,0,1,0,1,0,1,53,26,9417295007,91430048,0
1791,1,0,0,1,0,1,0,1,125,74,9113986888,102404347,359
1792,0,1,0,1,0,1,0,1,11,5,9417295007,91430048,0
1793,0,1,0,1,0,1,1,0,6,0,9113986888,102404347,157
1794,0,1,0,1,0,1,1,0,0,0,0,0,0
1795,0,1,0,1,1,0,1,0,63,26,0,0,100
1796,0,1,0,1,0,1,1,0,6,1,13180557629,117683550,0
1797,0,1,1,0,0,1,0,1,2,2,9417295007,91430048,177
1798,0,1,0,1,1,0,1,0,2,1,1593531455,54949360,310
1799,0,1,0,1,0,1,1,0,4,1,14174036096,80079299,0
1800,0,1,0,1,1,0,0,1,331,168,152215849,76107924,0
1801,0,1,0,1,1,0,0,1,31,13,14250727779,85847757,0
1802,0,1,1,0,0,1,0,1,2,0,3981162822,72384778,124
1803,0,1,0,1,0,0,0,0,0,0,0,0,0
1804,0,0,0,1,1,0,0,1,2,1,0,0,0
1805,0,1,0,1,1,0,0,1,0,0,1593531455,54949360,0
1806,0,1,1,0,0,1,0,1,11,4,0,0,184
1807,0,1,0,1,0,1,1,0,10,7,0,0,354
1808,0,1,0,1,0,1,0,1,10,7,0,0,0
1809,0,0,0,1,0,0,0,1,5,0,0,0,204
1810,0,0,0,1,1,0,0,1,49,32,9417295007,91430048,0
1811,0,1,0,1,0,1,1,0,29,26,0,0,0
1812,0,0,0,1,0,1,1,0,49,32,9417295007,91430048,0
1813,0,1,0,1,1,0,0,1,298,124,0,0,0
1814,0,1,0,1,1,0,0,1,57,27,0,0,0
1815,0,0,0,1,0,1,1,0,0,0,0,0,0
1816,0,1,1,0,0,1,1,0,11,4,0,0,0
1817,0,1,0,1,1,0,0,1,94,39,275408053,39344007,0
1818,0,1,0,1,0,1,0,1,94,39,15272696394,82111270,0
1819,0,1,0,1,0,1,1,0,6,4,1643337362,45648260,0
1820,0,1,0,1,0,1,1,0,8,1,0,0,0
1821,0,0,0,1,1,0,0,1,1,1,14250727779,85847757,0
1822,0,1,1,0,0,1,1,0,4,4,764564256,44974368,102
1823,0,1,0,1,0,1,0,1,26,15,9417295007,91430048,0
1824,0,1,0,1,1,0,0,1,14,5,631315791,8417543,0
1825,0,1,0,1,0,1,0,1,15,5,0,0,0
1826,0,0,0,1,0,0,0,1,0,0,0,0,0
1827,0,1,0,0,0,0,0,1,3,0,0,0,0
1828,0,1,0,1,0,1,1,0,6,4,0,0,0
1829,0,1,0,1,1,0,0,1,4,0,15272696394,82111270,0
1830,0,1,0,1,0,1,1,0,47,21,0,0,0
1831,0,0,0,1,0,1,1,0,9,3,0,0,0
1832,0,1,0,1,1,0,1,0,1,0,0,0,0
1833,0,1,0,1,1,0,0,1,8,5,15272696394,82111270,0
1834,0,1,1,0,0,1,0,1,3,0,0,0,0
1835,0,1,0,1,0,1,0,1,6,2,1643337362,45648260,92
1836,0,1,0,0,1,0,0,1,25,13,3981162822,72384778,266
1837,0,1,0,1,1,0,0,1,4,1,9417295007,91430048,81
1838,0,1,0,1,0,1,0,1,53,26,14174036096,80079299,91
1839,0,1,1,0,0,1,0,1,2,2,0,0,0
1840,0,0,1,0,1,0,0,0,0,0,14174036096,80079299,0
1841,0,1,0,1,1,0,0,1,3,1,15272696394,82111270,0
1842,0,1,0,1,0,1,1,0,9,3,3981162822,72384778,302
1843,0,1,0,1,0,1,1,0,38,23,0,0,0
1844,0,1,0,1,0,1,0,0,21,8,9417295007,91430048,272
1845,0,1,1,0,0,1,0,1,9,5,4483364687,60586009,0
1846,0,1,0,1,1,0,0,1,9,5,4483364687,60586009,0
1847,1,0,1,0,0,1,0,0,9,6,15272696394,82111270,0
1848,0,0,0,1,1,0,1,0,2,2,0,0,123
1849,0,1,0,1,0,1,1,0,26,15,0,0,307
1850,0,1,1,0,1,0,0,1,2,0,0,0,0
1851,0,0,0,1,0,1,1,0,0,0,3981162822,72384778,0
1852,0,0,1,0,1,0,0,0,5,2,15272696394,82111270,0
1853,0,1,0,0,0,1,0,1,11,5,1643337362,45648260,191
1854,0,1,0,1,1,0,1,0,144,78,0,0,136
1855,0,1,0,1,0,1,1,0,2,1,14174036096,80079299,341
1856,0,0,0,1,0,1,1,0,77,37,0,0,531
1857,0,1,0,1,0,1,0,1,9,3,15272696394,82111270,253
1858,0,1,1,0,0,1,1,0,25,12,0,0,0
1859,0,1,0,1,1,0,1,0,5,3,4928566616,273809256,0
1860,0,1,0,1,0,1,1,0,5,1,1593531455,54949360,91
1861,0,1,0,1,1,0,0,1,7,2,0,0,88
1862,0,1,0,1,1,0,1,0,0,0,0,0,0
1863,0,1,0,1,0,1,0,1,1,0,1593531455,54949360,98
1864,1,0,1,0,0,1,0,1,1,1,0,0,0
1865,0,1,0,1,0,1,0,1,28,14,1643337362,45648260,287
1866,0,0,0,1,0,0,1,0,1,1,0,0,0
1867,0,1,0,1,0,1,0,1,12,4,0,0,0
1868,0,0,0,1,0,0,0,1,3,1,1593531455,54949360,0
1869,0,1,0,1,1,0,1,0,31,14,0,0,0
1870,0,1,1,0,0,1,0,1,82,35,15272696394,82111270,0
1871,0,1,1,0,0,1,0,1,25,12,0,0,0
1872,0,1,0,1,0,1,0,0,1,0,0,0,0
1873,0,1,0,1,1,0,0,1,16,10,14174036096,80079299,0
1874,0,1,0,1,0,1,1,0,14,7,0,0,115
1875,0,1,0,1,0,1,1,0,0,0,0,0,0
1876,0,1,1,0,0,1,0,1,10,3,0,0,537
1877,0,1,1,0,0,1,0,1,31,9,0,0,0
1878,0,1,0,1,0,1,0,1,43,22,0,0,75
1879,0,1,0,0,1,0,0,1,5,1,1643337362,45648260,116
1880,0,1,0,1,0,1,1,0,33,15,14174036096,80079299,0
1881,0,1,0,1,1,0,0,1,30,10,4483364687,60586009,91
1882,0,1,0,1,0,1,1,0,19,7,14174036096,80079299,287
1883,0,1,0,1,0,0,1,0,6,3,0,0,0
1884,0,1,0,1,1,0,0,1,331,168,14174036096,80079299,90
1885,0,1,0,1,0,1,1,0,1,0,0,0,0
1886,0,1,0,1,0,1,0,1,1,0,0,0,0
1887,0,1,0,1,1,0,0,1,26,9,14250727779,85847757,0
1888,0,1,0,1,0,1,0,1,9,5,0,0,0
1889,0,1,0,1,0,1,1,0,120,37,9417295007,91430048,175
1890,0,1,0,1,1,0,0,1,8,6,3981162822,72384778,89
1891,0,1,0,1,0,1,0,1,32,22,1643337362,45648260,0
1892,0,1,0,1,0,1,0,1,32,10,0,0,0
1893,0,1,0,1,1,0,0,1,0,0,0,0,0
1894,0,1,0,1,0,1,0,1,28,15,14174036096,80079299,100
1895,0,1,0,0,1,0,0,1,55,17,0,0,0
1896,0,1,0,1,0,1,0,1,1,1,14174036096,80079299,91
1897,0,1,1,0,0,1,0,1,18,8,0,0,0
1898,0,1,0,1,0,1,0,1,1,1,0,0,0
1899,0,1,0,1,1,0,1,0,41,17,392132699,49016587,0
1900,0,1,0,1,0,1,0,1,82,35,1643337362,45648260,223
1901,0,1,0,1,0,1,0,1,9,3,0,0,0
1902,0,1,0,1,0,1,0,1,2,0,1593531455,54949360,0
1903,0,1,0,1,0,1,0,1,88,27,9417295007,91430048,370
1904,0,1,0,1,1,0,0,1,16,5,3981162822,72384778,0
1905,0,1,0,1,1,0,0,1,28,14,0,0,0
1906,0,0,0,1,1,0,0,1,2,0,14174036096,80079299,0
1907,0,1,0,1,0,1,0,1,11,2,0,0,0
1908,0,1,0,1,0,1,1,0,3,1,0,0,0
1909,0,1,0,1,0,1,0,1,1,1,0,0,0
1910,0,1,0,1,0,1,0,1,0,0,1643337362,45648260,208
1911,1,0,0,1,1,0,1,0,5,3,1643337362,45648260,0
1912,1,0,0,1,1,0,1,0,9,6,1643337362,45648260,63
1913,0,1,0,1,0,1,0,1,10,3,9417295007,91430048,368
1914,0,0,0,1,1,0,0,1,4,0,0,0,0
1915,0,1,0,1,0,1,0,1,8,2,0,0,137
1916,0,0,0,1,0,1,1,0,2,0,4483364687,60586009,0
1917,0,0,0,1,0,1,0,1,0,0,0,0,0
1918,0,1,0,1,0,1,1,0,8,2,0,0,0
1919,0,1,0,1,1,0,0,1,3,1,0,0,0
1920,0,1,1,0,0,1,0,1,14,7,0,0,0
1921,0,1,0,1,1,0,1,0,1,0,0,0,0
1922,0,1,0,1,1,0,0,1,1,0,275408053,39344007,137
1923,0,1,0,1,0,1,1,0,1,1,0,0,0
1924,0,1,0,1,1,0,1,0,8,3,365688790,30474065,87
1925,0,1,0,1,1,0,0,1,2,2,0,0,0
1926,0,1,0,1,0,1,1,0,0,0,1643337362,45648260,0
1927,0,1,0,1,1,0,1,0,1,1,14250727779,85847757,0
1928,0,1,0,1,0,1,0,1,16,10,0,0,0
1929,0,1,0,1,1,0,1,0,1,0,0,0,63
1930,0,1,0,1,1,0,1,0,5,3,0,0,0
1931,0,1,0,1,0,1,1,0,60,30,15272696394,82111270,373
1932,0,1,0,1,0,1,1,0,6,3,1643337362,45648260,0
1933,0,1,0,1,0,1,1,0,8,2,3981162822,72384778,90
1934,0,1,0,1,1,0,0,1,14,7,0,0,384
1935,0,1,0,1,1,0,0,1,1,1,14174036096,80079299,204
1936,0,1,0,1,1,0,1,0,6,1,0,0,231
1937,0,0,0,1,0,1,0,1,23,10,14174036096,80079299,0
1938,0,1,0,1,0,1,1,0,85,47,0,0,162
1939,0,0,1,0,0,0,1,0,11,5,0,0,0
1940,0,1,1,0,0,1,0,1,11,5,0,0,298
1941,0,1,1,0,1,0,1,0,25,13,13180557629,117683550,0
1942,0,1,0,1,0,1,1,0,10,4,4483364687,60586009,331
1943,0,1,0,1,0,1,1,0,13,3,9417295007,91430048,0
1944,0,1,0,1,1,0,0,1,3,2,9417295007,91430048,0
1945,0,1,0,1,1,0,0,1,25,12,15272696394,82111270,0
1946,0,1,0,1,1,0,0,1,2,2,15272696394,82111270,0
1947,0,0,0,1,0,1,0,1,0,0,14174036096,80079299,0
1948,0,1,0,1,0,1,0,1,7,3,212394225,53098556,96
1949,0,0,0,1,0,1,1,0,3,1,392132699,49016587,0
1950,1,0,0,1,0,1,1,0,2,2,0,0,0
1951,0,1,0,1,0,1,0,1,16,6,0,0,0
1952,0,0,0,1,1,0,0,1,32,12,365688790,30474065,340
1953,0,1,0,1,0,1,1,0,12,6,9417295007,91430048,0
1954,0,1,0,1,0,1,0,1,35,14,588726176,29436308,234
1955,0,1,1,0,0,1,0,1,33,15,1187101674,38293602,117
1956,0,1,0,1,1,0,0,1,13,5,0,0,0
1957,1,0,1,0,1,0,0,1,4,3,0,0,0
1958,0,1,0,1,1,0,1,0,16,6,0,0,0
1959,1,0,1,0,1,0,0,0,13,4,0,0,0
1960,0,1,1,0,0,1,0,1,8,2,275408053,39344007,0
1961,0,1,0,1,0,1,0,1,18,6,0,0,0
1962,0,1,1,0,1,0,0,1,2,1,365688790,30474065,0
1963,0,1,0,1,0,1,0,1,2,0,0,0,0
1964,0,1,1,0,1,0,0,1,8,1,0,0,0
1965,0,1,0,1,1,0,0,1,9,5,0,0,93
1966,0,1,0,1,0,1,0,1,33,15,0,0,0
1967,0,1,1,0,1,0,0,1,7,2,2135516242,97068920,122
1968,0,1,0,1,1,0,0,1,10,3,9417295007,91430048,277
1969,0,0,0,0,0,0,0,0,7,3,0,0,0
1970,0,1,0,1,1,0,0,1,15,7,3981162822,72384778,0
1971,0,1,1,0,0,0,0,1,16,4,1593531455,54949360,0
1972,0,1,0,1,0,1,0,1,11,4,0,0,300
1973,0,1,0,1,1,0,1,0,14,9,0,0,268
1974,0,0,0,1,0,0,0,1,10,6,0,0,178
1975,0,1,1,0,0,1,0,1,16,6,0,0,161
1976,0,1,0,1,1,0,0,1,22,13,0,0,0
1977,0,1,0,1,0,1,0,1,52,22,275408053,39344007,0
1978,0,1,0,1,0,1,1,0,43,22,0,0,0
1979,0,1,0,1,1,0,0,1,266,136,14174036096,80079299,0
1980,0,0,0,1,1,0,1,0,24,12,0,0,0
1981,0,1,1,0,1,0,1,0,1,0,0,0,98
1982,0,1,0,1,0,1,1,0,6,3,0,0,159
1983,0,1,0,1,0,1,1,0,24,12,0,0,124
1984,0,1,0,1,0,1,1,0,55,13,9417295007,91430048,260
1985,0,1,0,1,0,1,1,0,12,5,5264430500,39286794,0
1986,0,1,0,1,1,0,1,0,2,1,13180557629,117683550,0
1987,0,1,0,1,1,0,0,1,16,12,365688790,30474065,0
1988,0,0,0,1,0,1,0,1,11,7,0,0,0
1989,0,1,0,1,0,0,1,0,10,3,1593531455,54949360,0
1990,0,1,0,1,1,0,0,1,4,1,0,0,0
1991,0,1,0,1,0,1,1,0,5,1,14174036096,80079299,0
1992,0,1,1,0,0,1,0,1,38,21,14174036096,80079299,0
1993,0,0,0,1,1,0,0,1,0,0,0,0,0
1994,0,1,1,0,1,0,1,0,96,45,0,0,0
1995,0,1,0,1,1,0,0,1,23,9,4483364687,60586009,0
1996,0,1,0,1,0,1,0,1,3,2,15272696394,82111270,0
1997,0,1,0,1,1,0,0,1,51,28,275408053,39344007,0
1998,0,1,0,1,1,0,0,1,8,1,1593531455,54949360,319
1999,0,1,0,1,0,1,0,1,6,4,152215849,76107924,0
2000,1,0,1,0,0,1,0,1,20,14,14250727779,85847757,290
2001,0,1,1,0,0,1,1,0,216,96,835966117,18999229,0
2002,0,1,0,1,0,1,1,0,5,3,0,0,0
2003,0,1,0,1,1,0,0,1,16,8,0,0,0
2004,0,1,0,1,0,1,1,0,2,2,9417295007,91430048,292
2005,0,1,0,1,0,1,1,0,100,41,13180557629,117683550,0
2006,0,1,0,1,0,1,1,0,13,2,14250727779,85847757,0
2007,0,1,1,0,0,1,0,1,216,96,0,0,0
2008,0,1,1,0,0,1,0,1,7,3,1593531455,54949360,260
2009,0,1,0,1,0,1,0,1,0,0,3652798624,33822209,0
2010,0,1,0,1,0,1,1,0,26,6,2472444304,112383832,0
2011,0,1,0,1,0,1,1,0,0,0,0,0,96
2012,0,1,0,1,0,1,0,1,2,1,2176450885,87058035,0
2013,0,1,0,1,0,1,0,0,18,6,14174036096,80079299,119
2014,0,1,0,0,0,0,1,0,60,19,0,0,0
2015,0,1,0,1,1,0,0,1,21,9,0,0,0
2016,0,1,0,1,1,0,0,0,84,33,0,0,0
2017,0,1,0,1,1,0,1,0,32,10,0,0,0
2018,0,1,0,1,1,0,0,1,0,0,3174157864,62238389,0
2019,0,1,0,1,0,1,0,0,0,0,0,0,0
2020,0,0,0,1,1,0,0,1,9,4,0,0,0
2021,0,1,0,1,1,0,0,1,0,0,15272696394,82111270,0
2022,0,1,0,1,0,1,0,1,0,0,0,0,202
2023,0,1,0,1,1,0,0,1,266,136,1079095605,67443475,0
2024,0,1,0,1,0,1,1,0,0,0,0,0,105
2025,0,1,0,1,1,0,0,1,266,136,15272696394,82111270,260
2026,0,1,0,1,0,1,0,1,0,0,1593531455,54949360,129
2027,0,1,0,1,1,0,0,1,41,17,0,0,77
2028,0,1,1,0,0,1,1,0,19,6,2135516242,97068920,0
2029,0,1,0,1,1,0,1,0,54,19,9417295007,91430048,415
2030,0,1,0,1,1,0,0,1,183,61,3981162822,72384778,389
2031,0,1,1,0,0,1,0,1,5,2,0,0,0
2032,0,1,0,1,0,1,0,1,0,0,0,0,130
2033,0,1,0,1,0,0,0,1,19,6,0,0,0
2034,0,1,0,1,0,1,0,1,12,4,0,0,91
2035,0,1,0,1,0,1,0,1,3,1,14174036096,80079299,0
2036,0,1,1,0,1,0,0,1,2,0,0,0,0
2037,0,1,0,1,0,1,1,0,221,106,0,0,93
2038,0,1,0,1,0,1,1,0,38,13,0,0,309
2039,0,1,0,1,0,1,1,0,106,38,2558688676,59504387,151
2040,0,0,0,1,1,0,0,0,93,45,0,0,0
2041,0,1,0,1,0,1,0,1,46,17,0,0,190
2042,0,1,0,1,0,1,0,1,120,37,529383932,105876786,100
2043,1,0,1,0,0,1,1,0,19,8,0,0,0
2044,0,0,0,0,0,1,1,0,77,37,275408053,39344007,0
2045,0,1,1,0,0,1,1,0,130,63,0,0,0
2046,1,0,0,1,1,0,1,0,0,0,4483364687,60586009,123
2047,0,1,1,0,0,1,0,1,20,6,0,0,0
2048,0,1,0,1,0,1,0,1,28,14,9417295007,91430048,357
2049,0,0,1,0,0,1,0,1,1,0,0,0,0
2050,0,1,0,1,1,0,0,1,9,2,9417295007,91430048,0
2051,0,0,0,1,1,0,0,1,12,3,0,0,84
2052,0,1,0,0,0,0,0,1,6,3,0,0,0
2053,0,1,0,1,0,1,1,0,11,5,3174157864,62238389,0
2054,0,1,1,0,1,0,0,1,9,5,0,0,0
2055,0,1,1,0,0,1,0,1,4,3,0,0,0
2056,0,1,0,1,0,1,1,0,28,14,9417295007,91430048,0
2057,0,1,0,1,1,0,1,0,26,15,3174157864,62238389,0
2058,0,1,0,1,1,0,0,1,4,1,14174036096,80079299,0
2059,0,1,0,1,0,1,0,1,130,63,1593531455,54949360,0
2060,1,0,1,0,0,1,0,1,19,8,3174157864,62238389,164
2061,0,1,0,1,0,1,1,0,62,30,9417295007,91430048,0
2062,0,0,0,1,0,1,0,1,7,2,2176450885,87058035,100
2063,0,1,0,1,1,0,0,1,6,1,865770112,26235457,128
2064,0,1,1,0,0,1,0,1,6,3,0,0,0
2065,0,1,0,1,1,0,1,0,18,9,9417295007,91430048,100
2066,0,1,0,1,1,0,0,1,3,1,9417295007,91430048,223
2067,0,0,0,1,0,1,0,1,1,0,481821154,20948745,0
2068,0,1,0,1,0,1,0,1,45,28,0,0,0
2069,0,1,0,1,0,1,1,0,13,4,14174036096,80079299,0
2070,0,1,0,1,1,0,0,1,4,0,0,0,96
2071,0,1,0,1,1,0,0,1,1,1,1593531455,54949360,0
2072,0,1,0,1,1,0,1,0,43,22,14250727779,85847757,119
2073,0,1,0,1,0,0,0,1,3,0,1593531455,54949360,0
2074,0,1,0,1,0,1,0,0,0,0,1593531455,54949360,0
2075,1,0,0,0,1,0,1,0,4,1,9417295007,91430048,0
2076,0,1,0,1,0,1,0,1,19,10,0,0,370
2077,0,1,0,1,0,1,1,0,11,4,4483364687,60586009,275
2078,0,0,1,0,0,1,0,1,0,0,13180557629,117683550,0
